机型,制造序列号,机号,参考类型,指令类型,件号,序号,章节号,非计划,故障确认,拆换原因,安装日期,部件装上飞行小时数,部件装上飞行循环数,部件装上使用小时数,部件装上使用循环数,拆换日期,部件拆下飞行小时数,部件拆下飞行循环数,部件拆下使用小时数,部件拆下使用循环数,故障描述,部件本次装机使用小时,故障处理,部件本次装机使用循环,装上件号,装上序号,最近送修公司,CY TSN,FH TSN,送修至拆下时间/FH,送修至拆下时间/CY,件号描述,DEF#,TLB号
73C,73C02922,2987    ,DE    ,CC    ,398908-3                ,2617            ,21    ,X,X,FAIL  ,1997-08-27,00:00,0,00:00,0,2010-02-20,39129:11,22634,39129:11,22634,区域温度AFT CAB ZONE 灯亮,39129:11,    航后更换后舱配干空气活门并且将ZTC1与ZTC2对串测试正常REPLACE AFT CAB TRIN VLAVE  SWAP ZTC 1 AND 2 TEST OK 王晓宇398908-3 2617 拆下无398908-3 2987,22634,398908-3                ,2987            ,,23909,42256.43,, ,(AOG)VALVE(重点监控件号)                                    ,885683,10350282
73N,73N01800,5141    ,DE    ,CC    ,398908-3                ,8108            ,21    ,X,X,FAIL  ,2005-11-12,24:49,8,24:49,8,2006-03-24,1391:05,625,1391:05,625,"FROM TLB10139556 
***左组件不工作不能复位***",1366:16, 航后按AMM21-60-00更换左TCV活门，地面测试空调正常，区域温度组件无故障信息。成功 挂签号：9532479,617,398908-3                ,782             ,,46675,85664.48,, ,(AOG)VALVE(重点监控件号)                                    ,282951,10139557
73N,73N01800,5141    ,DE    ,CC    ,398908-3                ,8109            ,21    ,X,X,FAIL  ,2005-11-12,24:49,8,24:49,8,2008-10-21,10750:16,5290,10750:16,5290,按压再现时主警告牌AIR COND灯亮，右组件PACK灯亮，按压TRIP RESET按钮灯不灭，复位主警告PACK灯灭机组,10725:27,"        自检2#组件有TCV信息，无法清除，检查备用TCV工作正常，按MEL21-33A放行，将右TCV锁关闭位，脱开TCV插头徐辉BITE NO.2 2 TC SHOW ""Y TCV OK,REFER TO MEL21-33A TO DISPATCH,LOCK TCV CLOSE POSITIONTL10364460 航后依据工卡TASK21-51-10-000-801及TASK21-51-10-400-801更换2＃组件TCV，并完成测试项目，组件工作正常挂签号2022888，张建斌AF REFER TO TASK21-51-10-000-801 REPLACE 2# PACK TCV,TEST OKee controler test's okss the air condit",5282,398908-3                ,4351            ,,30746,51869.36,, ,(AOG)VALVE(重点监控件号)                                    ,606288,10364457
73N,73N01805,5137    ,DE    ,CC    ,398908-3                ,8119            ,21    ,X,X,FAIL  ,2005-11-13,05:14,5,05:14,5,2005-12-29,433:07,196,433:07,196,再现检查时，驾驶舱ZONE TEMP灯亮。史雨,427:53, 地面自检1＃ZTC有驾驶舱空气配平活门信息，依据AMM21-61-00更换活门，地面测试正常。史雨 挂签号1004233,191,398908-3                ,3102            ,,38899,68497.27,, ,(AOG)VALVE(重点监控件号)                                    ,258606,10091597
73N,73N01805,5137    ,DE    ,CC    ,398908-3                ,8150            ,21    , , ,SWAP  ,2005-11-13,05:14,5,05:14,5,2011-02-01,15023:15,7751,15023:15,7751,,15018:01,"      为判断本机再现ZONE TEMP灯亮故障,将本机驾驶舱配平空气活门与2675飞机驾驶舱配平空气活门对串,依据AMM21-61-21完成测试,测试正常.自检ZTC1,ZTC2无信息.许宗亮For troubleshooting this aircraft ZONE TEMP light on fault.swapped this aircraft control cabin trim air modulating valvewith 2675 contol cabin trim modulating valve.refer AMM21-01-21accomplished test ok.BITE ZTC1 ZTC2 no message was found.",7746,398908-3                ,3362            ,,34856,61722.13,, ,(AOG)VALVE(重点监控件号)                                    ,1149783,10435939
73N,73N01805,5137    ,DE    ,CC    ,398908-3                ,8116            ,21    ,X,X,FAIL  ,2005-11-13,05:14,5,05:14,5,2013-11-26,24154:53,12335,24154:53,12335,,24149:39,  航后依据MCO-2013-11-26-44依据AMM21-51-10更换左组件TCV测试正常AF accomplish MCO replace the TCV of L pack test ok童云霞,12330,398908-3                ,10632           ,,10100,19622.01,, ,(AOG)VALVE(重点监控件号)                                    ,2311386,10650500
73C,73C02782,2965    ,DE    ,CC    ,398908-3                ,3469            ,21    ,X,X,FAIL  ,2005-11-20,29731:34,18916,4168:31,2128,2005-11-24,29768:38,18938,4205:35,2150,FROM TL10074473,37:04,   航后自检组件控制器2，有TCV信息，检查发现TCV活门损坏，按AMM21-61-21更换TCV，并完成相关测试，但右组件在高流量状态下到2分钟即跳开，按AMM21-51-21反相清洗右组件高流量模式15分钟未跳开，空调效果良好。冯爱华P/N:9D220,22,398908-3                ,4311            ,武汉航达,27873,50832.56,37:04,22,(AOG)VALVE(重点监控件号)                                    ,248186,10074475
73N,73N00515,5081    ,DE    ,CC    ,398908-3                ,210C            ,21    ,X,X,FAIL  ,2005-12-02,19401:24,8493,19145:18,11857,2006-06-19,21020:10,9553,20764:04,12917,起飞离地时左组件跳开灯亮.机组,1618:46,"  过站测试区域温度控制器有TCV信息,更换左空调系统TCV测试区域温度控制器无信息.挂签号9506435       许广鹏",1060,398908-3                ,8027            ,海口维修室,9567,16001.03,1618:46,1060,(AOG)VALVE(重点监控件号)                                    ,306895,10149647
73N,73N00548,5083    ,DE    ,CC    ,398908-3                ,2987            ,21    ,X,X,FAIL  ,2005-12-18,13628:37,12103,24154:54,13772,2007-08-19,19125:31,15354,29651:48,17023,空调制冷效果差起飞着陆过程中尤其明显     王刚,5496:54,  因TL10272437过站自检ZTC，检查1#控制器有TCV信息，检查TCV卡死在开位，过站按AMM21-51更换TCV更换后检查无渗漏，ZTC自检通过恢复左组件正常工作。挂签号：0108000   王洽泽,3251,398908-3                ,4500            ,海口维修室,31094,59757.34,, ,(AOG)VALVE(重点监控件号)                                    ,450162,10272438
73N,73N00548,5083    ,DE    ,CC    ,398908-3                ,2621            ,21    ,X,X,FAIL  ,2005-12-18,13628:37,12103,25879:40,14875,2008-07-03,22124:50,16959,34375:53,19731,航后再现时PACK灯亮。陈欢AF when recall PACK light on .,8496:13,"   航后按AMM21-00自检ZTC 2# 有TCV信息按AMM21-51-10更换右组件TCV，自检无信息正常工作。陈欢AF refer to AMM21-00 bite ETC 2# TCV message ,refer to AMM21-51-10replace right TCV ,the result ok. TAG:2000904",4856,398908-3                ,4108            ,海口维修室,29717,59529.13,8887:54,5095,(AOG)VALVE(重点监控件号)                                    ,561622,10346825
73N,73N01805,5137    ,DE    ,CC    ,398908-3                ,3102            ,21    ,X,X,FAIL  ,2005-12-29,433:07,196,29731:34,18916,2018-08-11,38149:07,19578,67447:34,38298,,37716:00,    航后依据AMM21-61-21-400-801 更换前后配平活门 测试正常完成MCO-2018-08-10-266  杨震AF REFER AMM21-61-21-400-801 REPLACE THE FORWARD PASSENGERCOMPARTMENT AND AFT PASSENGER CONPARTMENT VALVE TEST WAS OKFINISH MCO-2018-08-10-266,19382,398908-3                ,9918            ,海口维修室,17951,35086.38,37716:00,19382,(AOG)VALVE(重点监控件号)                                    ,6464837,11436100
73Q,73C03106,2576    ,DE    ,CC    ,398908-3                ,2341            ,21    , , ,SCH   ,2005-12-30,21621:35,13410,24857:56,15916,2011-08-29,38395:52,23408,41632:13,25914,,16774:17,"  航后依据技术组建议,更换前后舱配平调节活门,测试正常.张艺AF refer to troubleshooting advise replace FWD and AFT passagercompartment trim air modulation valve test ok",9998,398908-3                ,8195            ,海口维修室,16223,31062.39,16774:17,9998,(AOG)VALVE(重点监控件号)                                    ,1328357,10528167
73C,73C02811,2970    ,DE    ,CC    ,398908-3                ,3487            ,21    ,X,X,FAIL  ,2003-06-11,12867:00,6573,00:00,0,2011-10-03,45338:39,28415,32471:39,21842,空中 右空调组件灯亮，再现后复位主警告灯后，组件灯灭机组,32471:39,"        地面做区域温度控制器2测试，有THIS PACK TCV灯亮，清除后测试正常，在线PACK灯不亮，请继续使用。TR did the operational test of the 2# zonetemp controller,there was THIS PACK TCV light on ,cleaned it andthe result was ok .林铠FLB:10508891B航后更换右组件TCV，测试管路无漏气，自检无故障信息。AF PER AMM21-61-21 replaced the TCV of right pack,test no bleedleakage bite no fault code.   TAG:0001151石锐",21842,398908-3                ,2617            ,,25715,44953.33,, ,(AOG)VALVE(重点监控件号)                                    ,1358038,10508891
73C,73C02793,2967    ,DE    ,CC    ,398908-3                ,4216            ,21    , , ,SWAP  ,2006-01-04,29636:04,18953,19401:24,8493,2010-02-14,42218:13,26359,31983:33,15899,右PACK灯再现时亮。机组,12582:09,"      过站检查右ZTC有TCV信息，清除后测试通过无任何故障灯亮。可继续使用。廖波TR check the right ZTC have TCV clear it and do the test no problemfound.见FLB10346018B针对FLB10346018A对串左右空调TCV控制盒BITE正常无信息左右空调工作正常。指示正常。范宏欣For FLB10346018A swap LH RH CON TCV,test ok.",7406,398908-3                ,4412            ,武汉航达,23611,44057.59,12582:09,7406,(AOG)VALVE(重点监控件号)                                    ,881755,10346018
73N,73N01015,2157    ,DE    ,CC    ,398908-3                ,4107            ,21    ,X,X,FAIL  ,2006-01-06,14459:54,7430,19354:40,8919,2006-01-07,14467:26,7433,19362:12,8922,***机组反映右组件工作时“PACK”灯亮，按压“TRIR RESET”可复位 机组***,07:32, FROM TL10074039 航后依据MM21-51-00更换右空调温度控制活门通电反复测试该活门工作均正常 郭林，挂签号1002534,3,398908-3                ,3667            ,海口维修室,32652,52657.35,07:32,3,(AOG)VALVE(重点监控件号)                                    ,261293,10074040
73N,73N01766,5135    ,DE    ,CC    ,398908-3                ,7986            ,21    ,X,X,FAIL  ,2006-01-06,1225:01,589,1225:01,589,2009-06-01,12795:50,6715,12795:50,6715,"BAV启动后再现检查时左组件灯亮，复位主警戒可熄灭，机组按检查单处置并查阅MEL,同时通报机务人员，后经机务人员做工作现示正常，正常起飞执行航班。机组",11570:49,  过站测试组件，无故障代码，测试左右组件温度相同。何志邃TR test ok.FL10284387B 航后更换左组件TCV测试正常。贺小富 AF replace the TCV ofthe left pack test ok. tag:2024229,6126,398908-3                ,8213            ,,21150,41549.44,, ,(AOG)VALVE(重点监控件号)                                    ,717137,10284387
73N,73N01015,2157    ,DE    ,CC    ,398908-3                ,3667            ,21    ,X,X,FAIL  ,2006-01-07,14467:26,7433,13237:11,11864,2010-02-20,28863:16,14493,27633:01,18924,"空中再现右PACK灯亮，复位主警戒灯灭。 机组Recall right PACK lights on,reset master caution,light off in flight",14395:50,"      过站自检ZTC（右组件）有TCV信息，依据MEL21-32放行，待航后处理。张新TR check found a""EL21-32 ,please fix it AF.FLB10346428B 航后自检ZTC(右组件)有TCV信息，依据AMM21-51更换右组件的TCV，反复测试ZTC，故障信息清除，测试正常。 陈欢AF BITE right ZTC,""V of rightpack, do the BITE of ZTC repeatly,fault information is gone,test isok..01151石锐锐..CV,TEST OKee controler test's okss the air condition w",7060,398908-3                ,4553            ,海口维修室,25669,39935.57,, ,(AOG)VALVE(重点监控件号)                                    ,885744,10346428
73N,73N00515,5081    ,DE    ,CC    ,398908-3                ,3014            ,21    ,X,X,FAIL  ,2006-01-10,19739:21,8725,19739:21,8725,2006-01-13,19759:02,8739,19759:02,8739,TL:10081484 ***地面再现ZONE TEMP（FWDCAB）灯亮按检查单处置无法复位。***,19:41, 为排除再现ZONE TEMP灯亮故障，航后更换前客舱配平空气调节活门，测试正常。 丁湛,14,398908-3                ,5988            ,,12442,22940.29,, ,(AOG)VALVE(重点监控件号)                                    ,262817,10081486
73C,73C02811,2970    ,NRC   ,CC    ,398908-3                ,2411            ,21    ,X,X,FAIL  ,1997-12-09,00:00,0,00:00,0,2007-03-10,32585:01,20783,32585:01,20783,按压系统主警戒信号牌灯时再现前区域温度灯亮THE FWD ZONE TEMP LIGHT ILLUMINATE AGAIN WHEN PRESS THE SYSTEM MASTERCAUTION ANNUNCIATOTRS .,32585:01,"      1.根据AMM21-61-95-004-038拆下前客舱区域配平空气调节活门。REMOVE THE FWD PASSENGER CABIN ZONE TRIM AIR MODULING VALVE REFER TO AMM21-61-95-004-038.AIRP2.根据AMM21-61-95-404-052安装前客舱区域配平空气调节活门，并做配平活门自检和渗漏测试，确认测试通过。INSTALL THE FWD PASSENGER CABIN ZONE TRIM AIR MODULING VALVE REFER TO AMM21-61-95-404-052，DO A BITE AND LEAKAGE OF THE TRIM VALVE ,MAKE SURE THE TEST PASS.AIRP",20783,398908-3                ,2713            ,,11337,19911,, ,(AOG)VALVE(重点监控件号)                                    ,200734,
73N,73N00515,5081    ,DE    ,CC    ,398908-3                ,5988            ,21    ,X,X,FAIL  ,2006-01-13,19759:02,8739,14459:54,7430,2006-01-16,19785:41,8756,14486:33,7447,,26:39,"     为进一步排除再现时ZONE TEMP灯亮故障,按AMM21-51-10更换前客舱配平空气调节活门，地面测试2号区域温度控制器上测试不通过将1#和2#区域温度控制器对串故障转移，后原件串回。因航材无料按MEL-21-32办DD2023562TL:10081495航后更换2#区域温度控制器，测试正常通过，无故障信息，撤DD2023562丁湛",17,398908-3                ,4107            ,,30605,61463.01,, ,(AOG)VALVE(重点监控件号)                                    ,263533,10081494
73N,73N01745,5116    ,DE    ,CC    ,398908-3                ,7996            ,21    ,X,X,FAIL  ,2005-06-28,00:00,0,00:00,0,2016-11-14,37029:15,18651,37029:15,18651,,37029:15,"   FORM FL00000334A航后依据AMM21-61-21更换前舱配平活门,测试正常  黄鹏AF REF TO AMM21-61-21 REAPCLE THE TRIM VALVE FOR THE FORWARD CABINTEST OK",18651,398908-5                ,23711           ,,6100,10776.03,, ,(AOG)VALVE(重点监控件号)                                    ,4482969,00000337
73N,73N01033,2158    ,DE    ,CC    ,398908-3                ,2815            ,21    ,X,X,FAIL  ,2006-01-24,14688:31,7234,21621:35,13410,2006-12-10,17980:07,8789,24913:11,14965,左组件灯从7487航班起动好发动机后到7488航班结束一直处于再现警告牌时就亮的状态.高柏林,3291:36,"   过站在区域温度控制器上测试有TCV信息(按压主警告可复位),按MEL21-33放行朱志刚T10162421依据AMM21-61-00更换左空调组件TCV,并在区域温度控制组件上进行测试,故障显现消除,测试正常.武圣晓 挂签号0103790",1555,398908-3                ,2421            ,海口维修室,46379,84411.02,3291:36,1555,(AOG)VALVE(重点监控件号)                                    ,361907,10195359
73N,73N01649,5115    ,DE    ,CC    ,398908-3                ,7610            ,21    ,X,X,FAIL  ,2005-02-01,00:00,0,00:00,0,2016-07-02,37845:33,19021,37845:33,19021,,37845:33,"     今日更换前舱配平活门,完成前舱配平空气活门检查测试结果,无信息及故障灯活门未见渗漏, TAG:6007502Teday replace the inod cabin trim air alodinatony valve do the testfor and cabin trim air alodulation valve check resuit no fault noleakage符超柱",19021,398908-5                ,27301           ,,5159,8026.12,, ,(AOG)VALVE(重点监控件号)                                    ,4138813,00001100
